time,open,high,low,close_price,MHULL,SHULL,Equity,position_size
1970-01-01 00:00:01.422878400,226.03,229.1,222.12,223.33,216.2038424809317,216.1975959510067,-29364320564.77423,13148779375.34549
1970-01-01 00:00:01.422892800,223.33,226.77,221.79,226.47,216.3856349120456,216.15104438947296,11922846673.810425,-5270361036.016918
1970-01-01 00:00:01.422907200,226.48,241.98,225.73,238.47,216.95834619150688,216.2038424809317,-51321485758.39259,21596253793.330524
1970-01-01 00:00:01.422921600,238.38,242.78,236.0,237.95,217.82659213736,216.3856349120456,-62551537730.92468,26462736503.74684
1970-01-01 00:00:01.422936000,236.82,239.99,236.15,239.99,218.97759620009612,216.95834619150688,-8567555263.280586,3603189398.6420503
1970-01-01 00:00:01.422950400,239.04,244.39,235.03,239.8,220.35295223493435,217.82659213736,-9252161249.022568,3903030910.9630637
1970-01-01 00:00:01.422964800,240.72,241.94,235.5,235.5,221.7717959097781,218.97759620009612,-26035194166.163788,11196351873.96406
1970-01-01 00:00:01.422979200,235.51,240.0,223.79,230.0,223.04844249467465,220.35295223493435,-87615129472.96613,38559517651.518265
1970-01-01 00:00:01.422993600,230.0,232.53,224.06,227.99,224.1139981189445,221.7717959097781,-165119759952.5175,73189017965.11974
1970-01-01 00:00:01.423008000,227.94,230.0,226.02,226.15,224.92145055143263,223.04844249467465,-299787553008.338,133674536173.97998
1970-01-01 00:00:01.423022400,226.85,228.93,220.02,224.0,225.46410414519343,224.1139981189445,-587187805782.3958,263716579721.57758
1970-01-01 00:00:01.423036800,223.93,229.7,220.96,227.7,225.89577454820304,224.92145055143263,388563539187.43823,-171386356925.3009
1970-01-01 00:00:01.423051200,227.71,230.0,221.5,225.65,226.19790124029413,225.46410414519343,739905570884.3022,-328966839298.6477
1970-01-01 00:00:01.423065600,225.18,227.99,221.24,227.99,226.48042722290936,225.89577454820304,-29876833074.534546,13138365221.983253
1970-01-01 00:00:01.423080000,227.99,231.0,224.26,227.0,226.74628869477084,226.19790124029413,-42883814644.29809,18937348408.471367
1970-01-01 00:00:01.423094400,226.93,229.0,225.37,227.45,227.0190538376967,226.48042722290936,-34362007860.48619,15143428989.095581
1970-01-01 00:00:01.423108800,227.15,227.5,223.3,227.27,227.2963206727136,226.74628869477084,-37087825078.52307,16358424440.022879
1970-01-01 00:00:01.423123200,227.25,227.35,223.57,225.5,227.5271763296228,227.0190538376967,-66042236337.36374,29352574069.9139
1970-01-01 00:00:01.423137600,225.47,226.24,210.43,216.5,227.4518503057789,227.2963206727136,-330215402966.58887,152628801821.8011
1970-01-01 00:00:01.423152000,216.5,219.4,213.64,218.29,227.1644431732289,227.5271763296228,-57009847705.56613,26074927971.10705
1970-01-01 00:00:01.423166400,218.29,219.87,215.0,216.81,226.65351853569717,227.4518503057789,-95600741102.80429,43939482811.391464
1970-01-01 00:00:01.423180800,216.46,221.5,216.25,219.84,226.0368412354841,227.1644431732289,37535891815.7119,-16989433518.859343
1970-01-01 00:00:01.423195200,219.86,221.79,210.59,217.79,225.2824739830276,226.65351853569717,72364230529.37375,-33025618135.57979
1970-01-01 00:00:01.423209600,217.79,219.94,215.0,216.45,224.40587031883456,226.0368412354841,116618558831.05078,-53489072091.55947
1970-01-01 00:00:01.423224000,216.91,224.58,215.75,223.55,223.6519089363017,225.2824739830276,-263153853019.0227,116863869331.22827
1970-01-01 00:00:01.423238400,223.57,225.86,218.89,223.0,223.0201676458462,224.40587031883456,-327428981151.1996,145922471933.0237
1970-01-01 00:00:01.423252800,222.99,224.97,220.34,223.37,222.49548598227173,223.6519089363017,-273437666535.98016,121781716199.68646
1970-01-01 00:00:01.423267200,223.44,226.0,221.77,225.74,222.12448585343228,223.0201676458462,15185000857.277283,-6699750004.698111
1970-01-01 00:00:01.423281600,225.74,226.3,222.4,224.2,221.82781362949217,222.49548598227173,25502615864.512512,-11340805847.23467
1970-01-01 00:00:01.423296000,223.54,231.0,223.01,229.99,221.74482941661515,222.12448585343228,-40160649990.97646,17432065385.098896
1970-01-01 00:00:01.423310400,229.99,231.14,224.02,225.54,221.718828420257,221.82781362949217,-117733340954.66684,52175001296.90107
1970-01-01 00:00:01.423324800,225.55,229.97,223.28,228.35,221.8045198498592,221.74482941661515,28878412689.625275,-12649961170.059538
1970-01-01 00:00:01.423339200,228.31,229.85,226.54,228.3,221.99357732941667,221.718828420257,29510910748.128036,-12942391587.751314
1970-01-01 00:00:01.423353600,228.78,229.37,226.37,226.37,222.22254749020823,221.8045198498592,54489726512.48816,-24116456022.132107
1970-01-01 00:00:01.423368000,226.92,227.23,224.46,225.49,222.45943256545044,221.99357732941667,75712207811.9643,-33647208507.97381
1970-01-01 00:00:01.423382400,225.49,232.89,225.49,229.09,222.79717973098337,222.22254749020823,-45417742816.74123,19876548907.33114
1970-01-01 00:00:01.423396800,229.57,229.57,217.28,221.65,223.00467370988807,222.45943256545044,-193299266687.28485,87422980903.61424
1970-01-01 00:00:01.423411200,222.01,224.0,219.7,223.49,223.15745383254315,222.79717973098337,-32440981824.63434,14539102645.732471
1970-01-01 00:00:01.423425600,223.48,224.88,221.62,223.88,223.26484124407332,223.00467370988807,-26770731792.798874,11971575738.251532
1970-01-01 00:00:01.423440000,223.92,225.99,219.18,223.88,223.34157210712564,223.15745383254315,-26770731792.798874,11967491178.782906
1970-01-01 00:00:01.423454400,223.88,225.0,220.66,223.6,223.3937780526352,223.26484124407332,-30121629322.8581,13478991389.823654
1970-01-01 00:00:01.423468800,223.49,224.87,220.75,221.0,223.36442857142856,223.34157210712564,-65167006936.39953,29490351147.872875
1970-01-01 00:00:01.423483200,221.37,221.41,215.1,219.03,223.22181740878165,223.3937780526352,-123262998697.70906,56233445278.21608
1970-01-01 00:00:01.423497600,219.03,220.39,215.0,220.0,223.03715665154945,223.36442857142856,-68716556777.83953,31189033538.022404
1970-01-01 00:00:01.423512000,220.0,223.0,217.2,220.9,222.8443883735312,223.22181740878165,-40646426593.61919,18369262380.40398
1970-01-01 00:00:01.423526400,220.91,221.7,219.19,221.19,222.6612197399161,223.03715665154945,-35319340503.30218,15940959592.306604
1970-01-01 00:00:01.423540800,221.19,221.22,215.21,217.45,222.38675494743356,222.8443883735312,-94938529378.52902,43570275251.13566
1970-01-01 00:00:01.423555200,217.43,217.84,215.3,216.28,222.01100926784852,222.6612197399161,-145915751422.3572,67269119384.555695
1970-01-01 00:00:01.423569600,216.59,218.23,215.0,216.85,221.57336592970523,222.38675494743356,-107572353373.16092,49425364498.04107
1970-01-01 00:00:01.423584000,216.8,221.33,216.29,220.35,221.1844440836941,222.01100926784852,65416422369.98282,-29576978292.61828
1970-01-01 00:00:01.423598400,220.35,222.0,219.54,220.42,220.8350794939188,221.57336592970523,63346033889.49974,-28643028657.374416
1970-01-01 00:00:01.423612800,220.42,223.43,219.67,223.22,220.5908123410981,221.1844440836941,-16854446351.148956,7530333795.283521
1970-01-01 00:00:01.423627200,223.22,223.4,220.52,221.18,220.3886209887996,220.8350794939188,-32216327293.52728,14536213082.26969
1970-01-01 00:00:01.423641600,221.18,222.0,218.0,219.89,220.19639771009412,220.5908123410981,-50968042169.65547,23137437679.12371
1970-01-01 00:00:01.423656000,219.88,222.71,219.78,221.83,220.0609618893012,220.3886209887996,-6081413072.154869,2737398743.583821
1970-01-01 00:00:01.423670400,221.85,223.0,220.0,220.0,219.91658687212265,220.19639771009412,-11090852772.913296,5034890572.657875
1970-01-01 00:00:01.423684800,219.91,220.61,217.99,219.55,219.7435954012918,220.0609618893012,-13356553530.609283,6074830807.904638
1970-01-01 00:00:01.423699200,219.57,220.51,218.23,218.89,219.5393761251976,219.91658687212265,-17365941863.826496,7920030620.45887
1970-01-01 00:00:01.423713600,218.89,219.0,218.08,218.2,219.29401467051463,219.7435954012918,-22830762991.9431,10441820703.280602
1970-01-01 00:00:01.423728000,218.19,219.85,218.01,218.67,219.0448962069676,219.5393761251976,-17923107261.40123,8177956792.31023
1970-01-01 00:00:01.423742400,219.13,222.0,218.54,220.82,218.86237496564283,219.29401467051463,-340500157.93418884,153894550.47364804
1970-01-01 00:00:01.423756800,220.83,223.0,220.11,221.55,218.7594114357864,219.0448962069676,-228157136.08842295,102848014.07672931
1970-01-01 00:00:01.423771200,222.02,223.09,221.66,223.0,218.7714961090496,218.86237496564283,-79027515.67716661,35423632.66968506
1970-01-01 00:00:01.423785600,223.02,224.5,221.37,224.5,218.92710104445817,218.7594114357864,-25892066.672639027,11542055.317083998
1970-01-01 00:00:01.423800000,224.51,235.02,223.89,231.0,219.3696375146018,218.7714961090496,49131292.88840696,-21327109.248955473
1970-01-01 00:00:01.423814400,230.41,239.07,230.34,236.73,220.1921155002405,218.92710104445817,-73073043.10810769,31046034.327587236
1970-01-01 00:00:01.423828800,235.74,242.0,235.01,240.82,221.4153749914107,219.3696375146018,53905237.29172422,-22592779.684963726
1970-01-01 00:00:01.423843200,241.44,242.35,235.1,237.2,222.83813227513227,220.1921155002405,135691099.751293,-57892782.48443878
1970-01-01 00:00:01.423857600,237.2,238.92,235.1,237.0,224.3811750669965,221.4153749914107,147269656.2481801,-62971432.12485343
1970-01-01 00:00:01.423872000,237.0,240.0,236.9,239.21,226.03272703222703,222.83813227513227,8102791.252253503,-3435873.251782675
1970-01-01 00:00:01.423886400,239.21,251.7,238.77,248.95,227.97802596543667,224.3811750669965,-25362614.220109683,10351146.520012705
1970-01-01 00:00:01.423900800,248.95,251.7,247.25,247.43,230.06359808974096,226.03272703222703,-41096356.930528805,16905481.799162913
1970-01-01 00:00:01.423915200,247.43,249.74,243.59,248.57,232.24524435683364,227.97802596543667,-21824107.679483313,8944202.524236694
1970-01-01 00:00:01.423929600,248.57,249.0,244.16,247.9,234.45043446368445,230.06359808974096,-27816723.370721787,11434905.477771543
1970-01-01 00:00:01.423944000,247.95,259.31,247.04,256.99,236.88607824847108,232.24524435683364,76126567.42222157,-30214313.53685145
1970-01-01 00:00:01.423958400,256.81,261.42,246.66,254.08,239.378764387068,234.45043446368445,164050219.8144592,-65923599.90481862
1970-01-01 00:00:01.423972800,250.15,260.0,242.46,257.78,241.95136924517283,236.88607824847108,-79867099.83336705,31645156.02042134
1970-01-01 00:00:01.423987200,257.79,267.92,252.37,254.45,244.4359646378754,239.378764387068,-185245469.3813696,74340353.9158143
1970-01-01 00:00:01.424001600,254.44,255.3,239.1,243.84,246.5265876279805,241.95136924517283,-973996624.4281582,406994164.3943265
1970-01-01 00:00:01.424016000,244.0,246.83,233.98,234.14,247.99327502920363,244.4359646378754,-4921840019.053132,2132684819.9321141
1970-01-01 00:00:01.424030400,234.13,235.67,227.75,235.63,248.95339594069952,246.5265876279805,-1744139637.3542628,747489263.7087237
1970-01-01 00:00:01.424044800,235.61,235.94,229.2,230.6,249.3356297756477,247.99327502920363,-5504010633.809143,2399741159.697355
1970-01-01 00:00:01.424059200,230.6,235.6,230.5,233.5,249.34109585652445,248.95339594069952,1455238729.313199,-624199143.7257173
1970-01-01 00:00:01.424073600,233.4,241.23,231.44,234.01,249.07318722943725,249.3356297756477,1136897166.013089,-485321355.99402755
1970-01-01 00:00:01.424088000,234.0,237.5,231.9,235.92,248.68026676630248,249.34109585652445,209933376.06449795,-88749147.72580154
1970-01-01 00:00:01.424102400,235.92,238.51,234.62,237.8,248.28212525767884,249.07318722943725,43084978.33998892,-18060613.74783335
1970-01-01 00:00:01.424116800,237.8,239.84,233.37,234.7,247.81249566240635,248.68026676630248,99072880.95827271,-42065260.16918222
1970-01-01 00:00:01.424131200,234.69,236.36,232.01,236.09,247.3040446385625,248.28212525767884,40602169.32310881,-17130001.889918834
1970-01-01 00:00:01.424145600,235.97,238.0,234.36,237.09,246.78129257713184,247.81249566240635,23472167.433189973,-9858912.019694941
1970-01-01 00:00:01.424160000,237.09,241.2,237.01,239.16,246.27448854188137,247.3040446385625,3064219.552421514,-1275908.5309642442
1970-01-01 00:00:01.424174400,239.16,242.4,236.13,240.76,245.805325474129,246.78129257713184,1022765.9028787306,-423127.2150733785
1970-01-01 00:00:01.424188800,240.76,248.78,240.39,243.88,245.43194831821617,246.27448854188137,-297391.00815021247,121524.3525533973
1970-01-01 00:00:01.424203200,243.88,245.39,240.4,244.7,245.1527469593898,245.805325474129,-197741.03905642751,80595.04064231376
1970-01-01 00:00:01.424217600,244.6,247.0,242.78,244.05,244.9359593125129,245.43194831821617,-250127.81547392963,102283.27665430598
1970-01-01 00:00:01.424232000,244.03,246.21,242.24,243.09,244.7358405139834,245.1527469593898,-348319.7610620642,143044.71962050552
1970-01-01 00:00:01.424246400,242.66,243.22,240.0,242.94,244.5309208668316,244.9359593125129,-369776.4690051408,151957.2684619202
1970-01-01 00:00:01.424260800,242.5,244.8,236.16,237.26,244.15392382154883,244.7358405139834,-1232893.7538688486,518402.7061688168
1970-01-01 00:00:01.424275200,237.41,240.54,232.01,234.61,243.55631169690105,244.5309208668316,-2606660.925216201,1106633.0274385363
1970-01-01 00:00:01.424289600,234.6,237.49,233.36,237.37,242.8635165687488,244.15392382154883,447646.2305141487,-187589.1315706342
1970-01-01 00:00:01.424304000,237.37,238.66,235.59,237.25,242.11396142547932,243.55631169690105,470156.9263026257,-196995.84323698856
1970-01-01 00:00:01.424318400,237.17,238.61,236.04,236.75,241.3367665687488,242.8635165687488,568654.84792112,-238682.16521191143
1970-01-01 00:00:01.424332800,236.75,239.8,236.65,238.76,240.6238249330036,242.11396142547932,88903.69584518019,-37006.41695220584
1970-01-01 00:00:01.424347200,239.43,239.5,236.87,239.0,240.01594206521,241.3367665687488,80022.15577665046,-33298.82777029067
1970-01-01 00:00:01.424361600,238.58,244.78,238.15,242.0,239.6178154418333,240.6238249330036,-19874.327534221564,8178.196764029776
1970-01-01 00:00:01.424376000,242.23,245.01,239.13,240.59,239.3800732409125,240.01594206521,-31405.584971503522,13018.987847898354
1970-01-01 00:00:01.424390400,240.61,244.0,239.41,243.97,239.37074600597816,239.6178154418333,12598.593954392854,-5158.668512571785
1970-01-01 00:00:01.424404800,243.26,248.59,242.29,245.08,239.5767029392565,239.3800732409125,6872.471905438103,-2806.4783080203165
1970-01-01 00:00:01.424419200,245.48,249.32,244.21,244.76,239.9290119734763,239.37074600597816,7770.5449640046645,-3182.165226326344
1970-01-01 00:00:01.424433600,244.86,247.17,244.0,245.4,240.39051851851852,239.5767029392565,5733.959219155757,-2344.5137917048482
