time,open,high,low,close,High Level,Fib 1.000 Level,Fib 0.786 Level,Fib 0.618 Level,Fib 0.382 Level,Fib 0.236 Level,Low Level,volume,Bullish Volume Trend,Bearish Volume Trend,ATR,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1701134100,37250.4,37253.16,37164,37179.06,37466,36787.92,36933.02912,37046.94656,37206.97344,37305.97312,36787.92,273.43419,220.6146716,257.08865240000006,84.61422046002109,54.487012294658435,60.388086054617645,NaN,NaN,50,NaN,NaN,NaN,NaN
1701135000,37179.06,37221.1,37171.1,37210.22,37466,36787.92,36933.02912,37046.94656,37206.97344,37305.97312,36787.92,143.0697,181.2302948,265.4299172,82.14177614144816,56.48178317355879,60.77019264629229,NaN,NaN,50,NaN,NaN,NaN,NaN
1701135900,37210.21,37223.76,37192.68,37198.09,37466,36787.92,36933.02912,37046.94656,37206.97344,37305.97312,36787.92,95.78333,94.4871884,281.33401560000004,78.49450641705913,55.46270671466179,60.805566498926176,NaN,NaN,50,NaN,NaN,NaN,NaN
1701136800,37198.09,37198.09,37123,37157.71,37466,36792.51,36936.63686,37049.78318,37208.72682,37307.05636,36792.51,173.99701,105.7290348,243.3130252,78.25132738726893,52.0931761178821,60.59765090290964,NaN,NaN,50,NaN,NaN,NaN,NaN
1701137700,37157.72,37167.24,37131.1,37146.22,37466,36792.51,36936.63686,37049.78318,37208.72682,37307.05636,36792.51,115.09474,97.18189320000002,223.36969480000002,75.24337543103539,51.141088948295746,60.17581811717286,NaN,NaN,50,NaN,NaN,NaN,NaN
1701138600,37146.21,37191.06,37125,37191.06,37466,36792.51,36936.63686,37049.78318,37208.72682,37307.05636,36792.51,103.21732,123.40276080000004,129.06207920000003,74.58742004310412,54.62630929190267,59.7954239819677,NaN,NaN,50,NaN,NaN,NaN,NaN
1701139500,37191.06,37209.33,37171.16,37179.11,37466,36792.51,36936.63686,37049.78318,37208.72682,37307.05636,36792.51,90.63556,94.21951200000004,137.27167200000002,71.98617575431084,53.53040167860275,58.98279465564646,NaN,NaN,50,NaN,NaN,NaN,NaN
1701140400,37179.1,37196.91,37155.03,37155.04,37466,36792.51,36936.63686,37049.78318,37208.72682,37307.05636,36792.51,64.09157,90.41650080000004,128.3979792,69.83573462900326,51.29803425543493,57.972470091840364,NaN,NaN,50,NaN,NaN,NaN,NaN
1701141300,37155.04,37169.94,37136.73,37159.65,37466,36910.34,37029.25124,37122.602119999996,37253.73788,37334.86424,36910.34,84.46148,99.94299240000004,83.05727560000004,67.21961072693153,51.71337216184164,56.988297369849725,NaN,NaN,50,NaN,NaN,NaN,NaN
1701142200,37159.66,37199.91,37119.77,37121.7,37466,36966.66,37073.518760000006,37157.40788,37275.252120000005,37348.15576,36966.66,178.51555,93.27224560000005,115.09634639999999,68.14249567500833,48.07840362681893,56.037495247623966,NaN,NaN,50,NaN,NaN,NaN,NaN
1701143100,37121.7,37136.7,37102.47,37129.56,37466,36966.66,37073.518760000006,37157.40788,37275.252120000005,37348.15576,36966.66,113.53472,96.98650960000005,115.5090424,65.7201745553646,48.87986980124574,54.84985180774262,NaN,NaN,50,NaN,NaN,NaN,NaN
1701144000,37129.55,37146,37106.47,37143.34,37450,36966.66,37070.09476,37151.295880000005,37265.36412,37335.93176,36966.66,97.49499,121.20843880000004,94.03088520000001,63.849447801409895,50.327522349119214,53.53732747871191,NaN,NaN,50,NaN,NaN,NaN,NaN
1701144900,37143.33,37146,37093.01,37093.01,37450,36966.66,37070.09476,37151.295880000005,37265.36412,37335.93176,36966.66,109.7365,117.90691040000004,115.59038559999999,63.073772958451904,45.28352332229012,52.412367552516024,NaN,NaN,50,NaN,NaN,NaN,NaN
1701145800,37093.01,37099.66,37055,37068.34,37371.1,37039.7,37110.6196,37166.294799999996,37244.5052,37292.889599999995,37039.7,153.074,105.86965760000001,155.0726464,61.75850346141988,43.00817763616186,51.17224152660531,NaN,NaN,50,NaN,NaN,NaN,NaN
1701146700,37068.33,37068.34,36978.82,36988,37343.57,36978.82,37056.8765,37118.1545,37204.2355,37257.489,36978.82,424.91092,115.72547239999999,243.7749796,63.74146749988966,36.56474758970948,49.8920797619661,NaN,NaN,50,NaN,NaN,NaN,NaN
1701147600,36988.01,37010.6,36894.59,36936,37343.57,36894.59,36990.67172,37066.10036,37172.05964,37237.61072,36894.59,499.32477,94.825964,418.990508,67.47493410704054,33.10736894378513,48.222478745553694,NaN,NaN,50,NaN,NaN,NaN,NaN
1701148500,36936,36956,36894.13,36950.38,37343.57,36894.13,36990.31016,37065.81608,37171.88392,37237.50216,36894.13,294.12917,165.6142688,426.8558752,67.07458167082355,34.93944030679857,46.75653114499204,NaN,NaN,50,NaN,NaN,NaN,NaN
1701149400,36950.37,36950.38,36868.41,36906.86,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,316.50016,173.8848152,501.29079279999996,68.13854012290714,32.07617636012921,45.326745448009696,NaN,NaN,50,32.07617636012921,NaN,NaN,NaN
1701150300,36906.85,36946.67,36901.1,36913.76,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,173.79773,204.17929959999998,479.28580039999997,66.52650154269948,33.013474554122624,44.031915848425896,NaN,NaN,50,NaN,NaN,NaN,NaN
1701151200,36913.75,37000.01,36893.08,36986.01,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,319.86945,302.33586479999997,339.11264719999997,69.41246571822096,42.033471503912864,43.13242743499806,NaN,NaN,50,NaN,NaN,NaN,NaN
1701152100,36986.01,37033.44,36974.75,36984.03,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,229.64972,291.5488628,242.0296291999999,68.64657530977676,41.86709049927454,42.29933377933175,NaN,NaN,50,NaN,NaN,NaN,NaN
1701153000,36984.04,37071.27,36984.03,37066.15,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,184.4787,252.07469359999996,237.6436103999999,69.97467707336399,50.60076736111602,42.24952900116612,NaN,NaN,50,NaN,NaN,NaN,NaN
1701153900,37066.16,37124.99,37040.42,37105.53,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,132.67738,276.56435359999995,139.6248383999999,71.01720013955226,54.1575272662969,42.424111508627206,NaN,NaN,50,NaN,NaN,54.1575272662969,NaN
1701154800,37105.53,37118.3,37033,37044.32,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,208.67551,236.24800959999993,193.89229439999986,72.03740012958444,48.33241626885606,42.44225526877271,NaN,NaN,50,NaN,NaN,NaN,NaN
1701155700,37044.33,37055.99,36971.4,37000,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,156.14508,139.8324172,224.81813879999987,72.93401440604245,44.59244139875456,42.13601038288048,NaN,NaN,50,NaN,NaN,NaN,NaN
1701156600,37000,37055.97,36999.99,37053.13,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,151.68434,185.2527908,148.21161319999987,71.72301337703965,49.62480133597501,42.085816024798746,NaN,NaN,50,NaN,NaN,NaN,NaN
1701157500,37053.13,37152.31,37032.41,37105.11,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,522.73398,307.0246916,161.74182439999998,75.16422670725069,54.02438306744859,42.710163149452924,NaN,NaN,50,NaN,NaN,NaN,NaN
1701158400,37105.11,37119.65,37042.74,37045.97,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,187.1955,277.3628452,213.2109188,75.28892479959018,48.802073402939214,43.124012847079875,NaN,NaN,50,NaN,NaN,NaN,NaN
1701159300,37045.97,37050.79,36988.53,36999.1,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,303.1554,305.3944728,222.97124720000002,74.35828731390531,45.08261093308752,43.73243165732117,NaN,NaN,50,NaN,NaN,NaN,NaN
1701160200,36999.11,37056.89,36952.11,36966.01,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,287.34506,298.1508656,282.69484639999996,76.53126679148342,42.61331186449983,44.411427580229365,NaN,NaN,50,NaN,NaN,NaN,NaN
1701161100,36966.01,36994.79,36940.54,36940.54,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,227.36313,270.8280788,340.2891492,74.9397477349489,40.76258140420162,44.827366230043864,NaN,NaN,50,40.76258140420162,NaN,NaN,NaN
1701162000,36940.54,36991.03,36931.1,36991.02,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,136.80414,131.8933364,324.8519556,73.86762289673827,45.78795929569449,45.806779296869955,NaN,NaN,50,NaN,NaN,NaN,NaN
1701162900,36991.02,37043.57,36991.02,37043.56,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,206.61268,198.78608119999998,265.7260828,72.34493554697146,50.495288182232976,47.05548027030641,NaN,NaN,50,NaN,NaN,NaN,NaN
1701163800,37043.56,37116.91,37040,37111.13,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,192.85245,231.83431520000005,188.55666879999995,72.6710115793309,55.809689787044675,48.039495861958684,NaN,NaN,50,NaN,NaN,55.809689787044675,NaN
1701164700,37111.14,37141.04,37075,37083.16,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,269.71607,252.70644120000003,160.63294679999998,72.19736789509304,53.26086893057647,48.85333717848025,NaN,NaN,50,NaN,NaN,NaN,NaN
1701165600,37083.16,37090.05,37034.85,37044.01,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,205.82741,250.1221548,154.60294519999997,70.98327018830099,49.83044012761955,48.798313804659074,NaN,NaN,50,NaN,NaN,NaN,NaN
1701166500,37044.02,37096.54,37015.89,37029.44,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,171.98998,207.75226360000002,211.0471724,71.67375088913674,48.57649422725598,48.39966858758472,NaN,NaN,50,NaN,NaN,NaN,NaN
1701167400,37029.45,37081.1,37029.44,37055.23,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,180.21759,183.83262399999998,224.408776,70.24419725419814,50.9303172206756,48.585232941286115,NaN,NaN,50,NaN,NaN,NaN,NaN
1701168300,37055.24,37108.33,37036.25,37108.33,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,117.50837,156.70875519999998,221.39501279999996,70.37532602175554,55.451698505898904,49.360894163225,NaN,NaN,50,NaN,NaN,NaN,NaN
1701169200,37108.33,37120.95,37085.02,37113.99,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,140.18839,174.8106472,151.48204879999997,67.91494559163017,55.917956397223556,49.81040523902846,NaN,NaN,50,NaN,NaN,NaN,NaN
1701170100,37113.99,37192.41,37105.34,37173.32,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,230.25496,233.00314360000002,103.06057239999998,69.28316376365709,60.575949949492575,50.2783743020316,NaN,NaN,50,NaN,NaN,NaN,NaN
1701171000,37173.32,37227.86,37148.82,37186.48,37343.57,36868.41,36970.094240000006,37049.92112,37162.058880000004,37231.43224,36868.41,220.08774,287.7481116,67.55470840000001,69.98008063768164,61.54654648663301,51.18869380800974,NaN,NaN,50,NaN,NaN,NaN,NaN
1701171900,37186.49,37262.02,37170,37251.42,37343.57,36893.08,36989.484860000004,37065.167180000004,37171.48282,37237.25436,36893.08,298.44416,344.727084,57.866364,71.55436059213272,65.99547376478463,52.68246972455952,NaN,NaN,50,NaN,NaN,65.99547376478463,NaN
1701172800,37251.43,37267.4,37175.83,37181.25,37343.57,36893.08,36989.484860000004,37065.167180000004,37171.48282,37237.25436,36893.08,289.68058,314.011294,157.451038,72.98404912126608,58.16472148866605,53.79328469771425,NaN,NaN,50,NaN,NaN,NaN,NaN
1701173700,37181.25,37221.54,37171.96,37221.54,37343.57,36931.1,37019.36858,37088.66354,37186.00646,37246.22708,36931.1,180.37245,314.0477596,173.48819640000002,71.31233132689006,61.02437181999786,55.2405554416997,NaN,NaN,50,NaN,NaN,NaN,NaN
1701174600,37221.53,37277.12,37201.99,37262.2,37343.57,36931.1,37019.36858,37088.66354,37186.00646,37246.22708,36931.1,216.87074,291.8797812,190.30248680000003,71.58502194639824,63.719609161069016,56.52138757494073,NaN,NaN,50,NaN,NaN,NaN,NaN
1701175500,37262.19,37262.2,37188,37205.21,37343.57,36931.1,37019.36858,37088.66354,37186.00646,37246.22708,36931.1,137.85522,235.76942280000003,213.51983720000004,71.77180609308388,57.69714554141384,57.03580595773938,NaN,NaN,50,NaN,NaN,NaN,NaN
1701176400,37205.21,37205.63,37142.81,37169.96,37343.57,36931.1,37019.36858,37088.66354,37186.00646,37246.22708,36931.1,247.7679,158.06167320000006,270.95708279999997,71.1323913721493,54.279832762914275,56.92653045601577,NaN,NaN,50,54.279832762914275,NaN,NaN,NaN
1701177300,37169.95,37248,37166.11,37247.84,37343.57,36931.1,37019.36858,37088.66354,37186.00646,37246.22708,36931.1,278.29847,246.66189920000005,177.80401279999995,71.9007919884243,59.92703549949255,57.402685210938344,NaN,NaN,50,NaN,NaN,NaN,NaN
1701178200,37247.85,37329,37247.84,37325,37343.57,36931.1,37019.36858,37088.66354,37186.00646,37246.22708,36931.1,435.26407,352.8526784,173.56988159999997,72.56216398925139,64.59323000836977,58.45717020242051,NaN,NaN,50,NaN,NaN,NaN,NaN
1701179100,37324.99,37444,37283.7,37412.29,37444,36931.1,37040.8606,37127.027799999996,37248.0722,37322.9556,36931.1,461.757,458.36139120000007,166.01567279999998,78.82915227573365,68.99209603184293,59.91542747417672,NaN,NaN,50,NaN,NaN,68.99209603184293,NaN
1701180000,37412.29,37439.99,37355.88,37391.71,37444,36931.1,37040.8606,37127.027799999996,37248.0722,37322.9556,36931.1,324.70615,491.8119204000001,207.30551559999995,79.20635568460986,66.88234373226422,61.05485793929019,NaN,NaN,50,NaN,NaN,NaN,NaN
1701180900,37391.72,37434,37355,37418.64,37444,36931.1,37040.8606,37127.027799999996,37248.0722,37322.9556,36931.1,281.24748,540.8290668000001,171.68020119999997,79.19161599285201,68.25052712688458,61.96905998364631,NaN,NaN,50,NaN,NaN,NaN,NaN
1701181800,37418.63,37449,37362.27,37404.2,37449,36931.1,37041.9306,37128.9378,37251.1622,37326.7756,36931.1,349.25496,482.55221280000006,258.33965119999993,79.7300719933628,66.66027013613508,62.73636810785428,NaN,NaN,50,NaN,NaN,NaN,NaN
1701182700,37404.19,37457,37367.35,37367.36,37457,36931.1,37043.6426,37131.9938,37256.1062,37332.8876,36931.1,294.93358,337.6544908,347.10517719999996,80.43863827955127,62.649601966894984,62.8844861090973,NaN,NaN,50,NaN,NaN,NaN,NaN
1701183600,37367.36,37450,37367.35,37402.59,37457,36931.1,37043.6426,37131.9938,37256.1062,37332.8876,36931.1,255.00296,242.82279959999997,359.2352523999999,80.59659268815486,64.828884366537,63.118938814804736,NaN,NaN,50,NaN,NaN,NaN,NaN
1701184500,37402.59,37458,37374.08,37374.08,37458,36991.02,37090.95372,37169.40636,37279.613639999996,37347.79272,36991.02,327.58676,216.96153199999995,386.248764,80.8339789247151,61.69187713702659,62.81153905567917,NaN,NaN,50,61.69187713702659,NaN,NaN,NaN
1701185400,37374.09,37568.28,37302,37484.96,37568.28,37015.89,37134.10146,37226.90298,37357.26702,37437.91596,37015.89,732.88192,402.0497288,381.8143432,94.08012328723537,68.1474138331112,63.524588508853846,NaN,NaN,50,NaN,NaN,NaN,NaN
1701186300,37484.95,37546,37442,37513.19,37568.28,37015.89,37134.10146,37226.90298,37357.26702,37437.91596,37015.89,517.84843,505.136694,346.164766,94.7886859095757,69.55414776141134,64.1338582189548,NaN,NaN,50,NaN,NaN,NaN,NaN
1701187200,37513.2,37666,37513.19,37588.7,37666,37015.89,37155.01354,37264.23202,37417.657979999996,37512.57404,37015.89,859.36354,802.7102252000001,274.36321879999997,98.93306548746298,72.99025017785422,64.79604686301089,NaN,NaN,50,NaN,NaN,NaN,NaN
1701188100,37588.71,37678.03,37556.62,37603.8,37678.03,37015.89,37157.58796,37268.82748,37425.09252,37521.76496,37015.89,611.26695,902.4641423999999,317.11489759999995,100.53856080978679,73.63114447300347,65.93418964383872,NaN,NaN,50,NaN,NaN,NaN,NaN
1701189000,37603.81,37850,37603.8,37771.11,37850,37029.44,37205.039840000005,37342.89392,37536.54608,37656.34784,37029.44,1020.55914,1256.7619624,240.00602959999986,110.94294932337324,79.44968394699907,67.73203615698763,NaN,NaN,50,NaN,NaN,NaN,NaN
1701189900,37771.1,37930,37771.1,37877.57,37930,37036.25,37227.5125,37377.6625,37588.5875,37719.075,37036.25,1068.20348,1377.4777239999999,253.41889199999986,114.3684529431324,82.1488961397308,69.31931191700464,NaN,NaN,50,NaN,NaN,NaN,NaN
1701190800,37877.57,37948,37768.62,37909.72,37948,37085.02,37269.69772,37414.67836,37618.34164,37744.33672,37085.02,875.99546,1547.8385291999998,226.31689879999985,119.01213487576561,82.8801976441919,70.62552389099194,NaN,NaN,50,NaN,NaN,NaN,NaN
1701191700,37909.71,38197,37909.71,38073.99,38197,37105.34,37338.955239999996,37522.354119999996,37779.98588,37939.368239999996,37105.34,1803.2401,1887.6340907999997,264.0719611999999,131.03198238463955,86.02944641648797,71.84247748989516,NaN,NaN,50,NaN,NaN,NaN,NaN
1701192600,38073.98,38220,38045.31,38199.99,38220,37142.81,37373.32866,37554.29658,37808.513419999996,37965.78316,37142.81,1381.69232,2213.88858,245.98761999999988,134.15041221430832,87.8722735057115,73.34175818799852,NaN,NaN,50,NaN,NaN,NaN,NaN
1701193500,38199.99,38240,38093.73,38210.75,38240,37142.81,37377.60866,37561.93658,37820.873419999996,37981.06316,37142.81,837.48799,2147.982966,238.6647739999999,135.01609705614322,88.0176318742264,74.75369424138009,NaN,NaN,50,NaN,NaN,88.0176318742264,NaN
1701194400,38210.75,38222.2,38036.01,38128,38240,37142.81,37377.60866,37561.93658,37820.873419999996,37981.06316,37142.81,845.68809,1797.2572367999996,500.3843472,138.67137583784694,80.06944818127901,75.71149267317608,NaN,NaN,50,NaN,NaN,NaN,NaN
1701195300,38128,38179.99,38048,38105.49,38240,37142.81,37377.60866,37561.93658,37820.873419999996,37981.06316,37142.81,462.31569,1537.3767540000001,594.792922,138.19413470657202,78.00588504667039,76.8083700360172,NaN,NaN,50,NaN,NaN,NaN,NaN
1701196200,38105.49,38140.84,38042,38085.55,38240,37142.81,37377.60866,37561.93658,37820.873419999996,37981.06316,37142.81,611.01097,961.5316344000003,693.7463895999999,135.38312508467376,76.13406419265472,77.61588288073987,NaN,NaN,50,NaN,NaN,NaN,NaN
1701197100,38085.55,38126.95,37875,37971.64,38240,37142.81,37377.60866,37561.93658,37820.873419999996,37981.06316,37142.81,1308.52855,516.4635412,1109.5489748,143.7093304357683,66.34057348638115,77.9479326199795,NaN,NaN,50,NaN,NaN,NaN,NaN
1701198000,37971.64,38116.1,37942.93,38064.95,38240,37142.81,37377.60866,37561.93658,37820.873419999996,37981.06316,37142.81,965.89116,562.6886824,1114.6851016,145.81366397607044,69.77089489064338,78.06389555266036,NaN,NaN,50,NaN,NaN,NaN,NaN
1701198900,38064.94,38093.71,38012,38060.69,38240,37166.11,37395.92246,37576.33598,37829.77402,37986.56196,37166.11,449.92368,618.8458948,900.2221251999999,141.2348308349225,69.42304023300306,78.05453072920263,NaN,NaN,50,NaN,NaN,NaN,NaN
1701199800,38060.69,38377,38041.23,38286.51,38377,37247.84,37489.48024,37679.17912,37945.660879999996,38110.51824,37247.84,1826.08884,1220.7599944,843.8172855999999,155.13020006099921,76.19760834743772,78.28362774131574,NaN,NaN,50,NaN,NaN,NaN,NaN
1701200700,38286.5,38300,38082.94,38114.26,38377,37283.7,37517.6662,37701.340599999996,37959.3594,38118.9812,37283.7,817.10773,1180.1229872000001,966.8929968,159.5537571994991,64.46504031040321,77.62890601541572,NaN,NaN,50,NaN,NaN,NaN,NaN
1701201600,38114.26,38187.28,38067.49,38176.96,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,493.6691,1266.0091932,555.0630107999999,156.71348882810636,66.48781486333885,76.7030582237257,NaN,NaN,50,NaN,NaN,NaN,NaN
1701202500,38176.96,38208,38070,38091.82,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,401.03907,966.4130640000001,628.718304,155.3768110546702,61.3785429385933,75.21946156650161,NaN,NaN,50,NaN,NaN,NaN,NaN
1701203400,38091.81,38185.59,38063.33,38185.29,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,422.80425,994.8135180000002,589.4700780000001,153.01132455076484,64.59518384789013,73.91338915248005,NaN,NaN,50,NaN,NaN,NaN,NaN
1701204300,38185.29,38284.66,38161.11,38198.4,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,565.97069,495.8933288000001,584.3430072,150.90694422571045,65.03505142688869,72.41378951036582,NaN,NaN,50,NaN,NaN,NaN,NaN
1701205200,38198.4,38234.04,38120,38145.25,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,428.23555,514.5972856000001,410.09017840000007,148.27359106673117,61.688853916789604,70.54354525401425,NaN,NaN,50,NaN,NaN,NaN,NaN
1701206100,38145.25,38149.21,38075.52,38082.44,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,303.32247,412.76863400000013,435.7801780000001,142.94619170482196,57.89766569935013,68.39211909866596,NaN,NaN,50,NaN,NaN,NaN,NaN
1701207000,38082.44,38109.9,37983.24,37985.31,38377,37302,37532.05,37712.65,37966.35,38123.3,37302,460.02043,383.04476280000006,489.09659320000003,141.78289229733494,52.522146811509664,66.424454715111,NaN,NaN,50,NaN,NaN,NaN,NaN
1701207900,37985.32,38016.73,37934,37943.62,38377,37442,37642.09,37799.17,38019.83,38156.34,37442,422.45833,315.35457240000005,556.6484156,137.56482856181125,50.360844433982464,64.44980895706185,NaN,NaN,50,NaN,NaN,NaN,NaN
1701208800,37943.61,38017.76,37920,37998,38377,37513.19,37698.045340000004,37843.165420000005,38047.02458,38173.14084,37513.19,376.27078,262.23859759999993,533.8844264,134.72162652168203,53.07343247064217,62.8026209769181,NaN,NaN,50,NaN,NaN,NaN,NaN
1701209700,37998.01,38040.6,37946.04,37981.08,38377,37556.62,37732.18132,37870.00516,38063.61484,38183.39032,37556.62,256.96123,241.68567919999995,485.9276168,131.85293891299028,52.119094598933486,61.78680105638614,NaN,NaN,50,NaN,NaN,NaN,NaN
1701210600,37981.09,37991.31,37941.1,37950.01,38377,37603.8,37769.264800000004,37899.1624,38081.6376,38194.5248,37603.8,166.30325,225.24337279999995,447.5622351999999,126.0213004192052,50.32942631974702,60.39812472989354,NaN,NaN,50,NaN,NaN,NaN,NaN
1701211500,37950,37950.01,37814.63,37861.1,38377,37768.62,37898.81332,38001.021160000004,38144.59884,38233.42232,37768.62,321.05173,219.6846248,397.5335032,126.68977896069087,45.51319796342521,58.69027885349512,NaN,NaN,50,NaN,NaN,NaN,NaN
1701212400,37861.1,37929.91,37822,37900,38377,37768.62,37898.81332,38001.021160000004,38144.59884,38233.42232,37768.62,493.79594,307.2524884,338.5006836,125.34836617778464,47.86395035290639,56.66644613960003,NaN,NaN,50,NaN,NaN,NaN,NaN
1701213300,37900.01,37905.2,37833.34,37856.5,38377,37814.63,37934.977179999994,38029.45534,38162.17466,38244.280679999996,37814.63,323.67974,240.7382388,383.97851720000006,121.52776859365721,45.49993298241539,55.31179561617233,NaN,NaN,50,NaN,NaN,NaN,NaN
1701214200,37856.51,37880,37670.97,37775.72,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,780.23767,241.11239799999998,592.914934,127.77792797982447,41.409739111230245,53.52050449102172,NaN,NaN,50,NaN,NaN,NaN,NaN
1701215100,37775.73,37819.09,37722.92,37818.87,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,341.77477,316.8529436,587.3629963999999,125.5202188384083,44.29060608496577,52.299937572905456,NaN,NaN,50,NaN,NaN,NaN,NaN
1701216000,37818.88,37833.26,37681.1,37687.72,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,430.74404,321.24063599999994,626.852228,127.4230603499508,38.15056928353942,50.4110365325947,NaN,NaN,50,38.15056928353942,NaN,NaN,NaN
1701216900,37687.72,37764,37677.96,37763.05,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,245.56968,271.38285759999997,577.4195024,124.46712746781152,43.03539213727681,48.839632297622416,NaN,NaN,50,NaN,NaN,NaN,NaN
1701217800,37763.05,37886,37750.21,37884.77,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,376.87403,368.21593959999996,501.8641363999999,125.27590407725361,49.918284370353064,47.99887733001981,NaN,NaN,50,NaN,NaN,NaN,NaN
1701218700,37884.77,37916.66,37854.31,37915,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,203.72214,394.04863199999994,245.42523199999997,120.78119664316448,51.4860928086252,47.54090783782517,NaN,NaN,50,NaN,NaN,NaN,NaN
1701219600,37915,38093.72,37914.99,38064.82,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,618.43283,520.9875152,229.14957280000004,124.92039688293868,58.43145573262723,47.96300133219072,NaN,NaN,50,NaN,NaN,58.43145573262723,NaN
1701220500,38064.83,38087.98,37981.11,38031.62,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,320.71044,542.2430063999999,163.88064160000002,123.63108281987182,56.50109476076596,48.40159064124668,NaN,NaN,50,NaN,NaN,NaN,NaN
1701221400,38031.62,38068,37950,38019.93,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,337.99724,548.4771487999999,194.6175232,123.2288626184524,55.80205301754751,48.59649210888278,NaN,NaN,50,NaN,NaN,NaN,NaN
