time,open,high,low,close,High Level,Fib 1.000 Level,Fib 0.786 Level,Fib 0.618 Level,Fib 0.382 Level,Fib 0.236 Level,Low Level,volume,Bullish Volume Trend,Bearish Volume Trend,ATR,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1701222300,38019.92,38030.99,37933.01,37934.1,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,222.70192,421.7105747999999,259.7152532,121.42537243141979,50.829583980055396,48.504384207534336,NaN,NaN,50,NaN,NaN,NaN,NaN
1701223200,37934.11,37959.57,37866.53,37949.6,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,372.60663,498.8067623999999,250.17286159999998,119.39784582917558,51.66719271916814,48.599938950350136,NaN,NaN,50,NaN,NaN,NaN,NaN
1701224100,37949.61,37971.1,37887.99,37902.2,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,243.25867,305.36198399999995,293.54797599999995,116.80585684137736,48.922598404166315,48.84346755326021,NaN,NaN,50,NaN,NaN,NaN,NaN
1701225000,37902.2,37907.13,37834,37869.51,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,248.30166,296.6729303999999,273.2735176,113.68615278127879,47.06569615105132,48.78644939598485,NaN,NaN,50,47.06569615105132,NaN,NaN,NaN
1701225900,37869.5,37976.27,37846.46,37931.59,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,316.78749,316.0771996,245.38534839999997,114.83785615404443,50.878729387776886,49.170649139224956,NaN,NaN,50,NaN,NaN,NaN,NaN
1701226800,37931.59,38003.7,37918.01,37998.1,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,266.78897,403.2131519999999,175.88421599999998,112.7558664287552,54.647939368705536,50.11623487190177,NaN,NaN,50,NaN,NaN,54.647939368705536,NaN
1701227700,37998.1,38004.92,37952.21,37957.28,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,227.77629,296.40791999999993,224.757312,108.46687596955834,52.010153069304025,50.667631085068784,NaN,NaN,50,NaN,NaN,NaN,NaN
1701228600,37957.29,37974.44,37894.61,37906.75,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,328.76355,306.66850559999995,248.6986784,106.42138482887573,48.86579655469675,51.433004461580026,NaN,NaN,50,NaN,NaN,NaN,NaN
1701229500,37906.75,37940.5,37892.29,37940.49,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,148.91404,318.5682375999999,197.04389840000002,102.26342876967026,50.99616246647982,52.001630913665956,NaN,NaN,50,NaN,NaN,NaN,NaN
1701230400,37940.49,37956.92,37907.51,37919.48,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,120.45659,218.97953199999992,218.10024400000003,98.48818385755068,49.61011345625989,51.97961870551644,NaN,NaN,50,NaN,NaN,NaN,NaN
1701231300,37919.47,37920.28,37871.95,37882.21,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,154.37055,141.45996879999996,250.65243920000006,94.90545643915434,47.16135799978994,51.670709076313926,NaN,NaN,50,47.16135799978994,NaN,NaN,NaN
1701232200,37882.2,37902.86,37871.1,37901.51,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,141.43977,153.7299495999999,203.84785040000006,90.3950666935006,48.57687871719099,50.96681071806848,NaN,NaN,50,NaN,NaN,NaN,NaN
1701233100,37901.52,37948.89,37886.35,37931.86,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,153.0942,157.14469959999994,130.16536040000005,88.40541907253633,50.80859941132025,50.560203907393785,NaN,NaN,50,NaN,NaN,NaN,NaN
1701234000,37931.86,37979.27,37931.86,37965,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,159.20584,160.02640359999992,131.40037640000008,85.47717485306919,53.19713824935822,50.37413856680884,NaN,NaN,50,NaN,NaN,NaN,NaN
1701234900,37965.01,37965.01,37921.66,37940.27,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,120.29346,160.00682799999996,131.35470000000007,82.46809093499272,51.19928620995279,50.40054586894437,NaN,NaN,50,NaN,NaN,NaN,NaN
1701235800,37940.27,37943.58,37895.65,37939.66,38377,37670.97,37822.06042,37940.67346,38107.29654,38210.37692,37670.97,173.0962,189.94929799999994,108.90249000000009,80.00108443963612,51.148259647189036,50.363479220945855,NaN,NaN,50,NaN,NaN,NaN,NaN
1701236700,37939.65,38040.03,37939.65,38035.73,38377,37677.96,37827.55456,37944.99328,38109.96672,38212.02656,37677.96,194.01917,220.19306359999996,99.69048440000009,81.45672126537622,58.21188738978023,51.02699986277542,NaN,NaN,50,NaN,NaN,NaN,NaN
1701237600,38035.72,38044,37991.09,38014.15,38377,37677.96,37827.55456,37944.99328,38109.96672,38212.02656,37677.96,199.50069,201.26677039999996,137.1793736,79.41766974642101,56.24456008001582,51.6826330005586,NaN,NaN,50,NaN,NaN,NaN,NaN
1701238500,38014.15,38025,37982.2,38008.16,38377,37677.96,37827.55456,37944.99328,38109.96672,38212.02656,37677.96,143.04112,196.74064879999997,135.2396072,76.80212190739114,55.68203728961143,52.02572642211821,NaN,NaN,50,NaN,NaN,NaN,NaN
1701239400,38008.16,38152.9,37994.91,38121.09,38377,37750.21,37884.34306,37989.64378,38137.56622,38229.07756,37750.21,413.60894,331.204652,118.101796,82.60125605686305,63.162334979666845,52.63389753718688,NaN,NaN,50,NaN,NaN,NaN,NaN
1701240300,38121.08,38235.36,38067.08,38174.41,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,579.07754,491.20563039999996,120.4933536,88.7211663385156,66.07397430568298,53.638456196928225,NaN,NaN,50,NaN,NaN,66.07397430568298,NaN
1701241200,38174.41,38177.3,38100,38130.15,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,415.97858,471.2761588,229.20658919999997,87.90536874290754,61.71351987867904,54.556150720069816,NaN,NaN,50,NaN,NaN,NaN,NaN
1701242100,38130.15,38151.09,38067.87,38146.56,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,266.88656,543.4152376,184.02185839999999,87.57069954698514,62.69647358702682,55.39188722868032,NaN,NaN,50,NaN,NaN,NaN,NaN
1701243000,38146.57,38149.99,38045.74,38113.19,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,280.07481,581.7846708,200.4659012,88.76207815077191,59.35908241994183,56.0882421546576,NaN,NaN,50,NaN,NaN,NaN,NaN
1701243900,38113.19,38157.23,38086.02,38096.69,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,287.82741,444.3985488,287.5394112,87.50835828286009,57.72292623587006,56.84263988580618,NaN,NaN,50,57.72292623587006,NaN,NaN,NaN
1701244800,38096.7,38165.36,38083.56,38160.04,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,309.11703,347.21276520000004,276.7409908,87.10061840551315,62.048233216859956,57.804879492925394,NaN,NaN,50,NaN,NaN,NaN,NaN
1701245700,38160.04,38165.99,38097.27,38141.78,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,238.13882,363.97420520000003,188.84364680000002,85.78771709083371,60.13836896814445,58.471291604127124,NaN,NaN,50,NaN,NaN,NaN,NaN
1701246600,38141.78,38232,38100.01,38201.11,38377,37834,37950.202,38041.426,38169.574,38248.852,37834,314.7644,381.21022760000005,190.75876040000003,89.087880155774,64.01418118137983,59.243937527842945,NaN,NaN,50,NaN,NaN,NaN,NaN
1701247500,38201.11,38370,38191.36,38338,38377,37846.46,37959.995559999996,38049.12628,38174.33372,38251.79256,37846.46,995.75887,661.262474,196.98013799999998,95.48446014464726,71.01648271598768,60.6594515639883,NaN,NaN,50,NaN,NaN,71.01648271598768,NaN
1701248400,38338.01,38345,38231.45,38254.87,38377,37871.1,37979.3626,38064.3538,38183.7462,38257.6076,37871.1,485.1808,669.1566096,268.02735839999997,96.77485584860123,62.999396582135816,61.50596134505593,NaN,NaN,50,NaN,NaN,NaN,NaN
1701249300,38254.87,38312.63,38210,38217.39,38377,37871.1,37979.3626,38064.3538,38183.7462,38257.6076,37871.1,298.14744,569.8003764,362.9957556,97.1930804308438,59.725652124723084,61.61408739755185,NaN,NaN,50,NaN,NaN,NaN,NaN
1701250200,38217.4,38228.23,38158.66,38189.17,38377,37871.1,37979.3626,38064.3538,38183.7462,38257.6076,37871.1,391.92027,550.1519392,444.1567728,95.22000325721208,57.310819067985086,61.69024875383537,NaN,NaN,50,NaN,NaN,NaN,NaN
1701251100,38189.17,38450,38075,38281,38450,37871.1,37994.984599999996,38092.239799999996,38228.8602,38313.3796,37871.1,1340.5137,919.4216872000001,485.1867448,115.2042887388398,62.60877310086578,62.18501559749639,NaN,NaN,50,NaN,NaN,NaN,NaN
1701252000,38280.99,38292.71,38171.1,38210,38450,37871.1,37994.984599999996,38092.239799999996,38228.8602,38313.3796,37871.1,623.10929,585.8728656000001,669.6757344,115.66183954320842,56.74500911776361,61.72663517878902,NaN,NaN,50,NaN,NaN,NaN,NaN
1701252900,38209.99,38210,38101.02,38118.47,38450,37871.1,37994.984599999996,38092.239799999996,38228.8602,38313.3796,37871.1,452.08223,584.5489228000001,657.7602492,115.18456529012234,50.21565507839057,60.593898091125276,NaN,NaN,50,NaN,NaN,NaN,NaN
1701253800,38118.47,38157.47,37889.3,37919.4,38450,37871.1,37994.984599999996,38092.239799999996,38228.8602,38313.3796,37871.1,809.87526,605.0180356000001,841.9822644,126.11209634082776,39.555249779213376,59.01116451259202,NaN,NaN,50,39.555249779213376,NaN,NaN,NaN
1701254700,37919.4,37999.85,37912.3,37973.38,38450,37886.35,38006.971099999995,38101.6643,38234.6857,38316.9786,37886.35,478.85795,692.0678292,789.7075428,123.35766088791118,43.08369231980732,57.610251564933485,NaN,NaN,50,NaN,NaN,NaN,NaN
1701255600,37973.37,38048,37878.17,38039.14,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,451.2201,371.9221331999999,754.1357988,126.67711368163194,47.13249736546004,56.73692406104192,NaN,NaN,50,NaN,NaN,NaN,NaN
1701256500,38039.15,38114.75,38013.91,38075,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,368.87333,450.2822939999999,574.081254,124.83160556151513,49.252507322739646,56.13189413867546,NaN,NaN,50,NaN,NaN,NaN,NaN
1701257400,38075,38139.49,38038,38100,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,310.01968,519.0045151999999,448.53401279999997,123.16434802140677,50.73569421657553,55.32385563865514,NaN,NaN,50,NaN,NaN,NaN,NaN
1701258300,38100,38159.01,38054.42,38104.65,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,305.10655,547.6308147999999,218.0002292,121.83760887702083,51.02242623019738,54.67271687165892,NaN,NaN,50,NaN,NaN,NaN,NaN
1701259200,38104.65,38141.26,38058.22,38068.4,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,261.35735,444.91347079999997,233.71733320000004,119.06635110009083,48.64544506766443,53.574950006393536,NaN,NaN,50,NaN,NaN,NaN,NaN
1701260100,38068.39,38189.52,38051.99,38175.12,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,301.64149,391.0651711999999,227.73418880000003,120.38518316436998,55.25446189724464,52.44909137648333,NaN,NaN,50,NaN,NaN,NaN,NaN
1701261000,38175.12,38280,38175.12,38200.01,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,485.57997,423.74303039999984,241.73898560000003,119.27767008120051,56.65551782017305,51.995957179200275,NaN,NaN,50,NaN,NaN,NaN,NaN
1701261900,38200,38245.71,38144.66,38161.09,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,274.5314,369.8812879999999,281.40541599999995,117.97569364682873,53.81783049681144,51.57396992006373,NaN,NaN,50,NaN,NaN,NaN,NaN
1701262800,38161.09,38234.86,38146,38217.46,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,338.41592,430.6897091999999,233.92074279999997,115.89600124348387,57.164308649286774,51.56350489015671,NaN,NaN,50,NaN,NaN,57.164308649286774,NaN
1701263700,38217.47,38244.64,38158.84,38164.77,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,248.91743,409.2835244,250.35095959999998,113.74628686894951,53.27809061859019,50.89702756999417,NaN,NaN,50,NaN,NaN,NaN,NaN
1701264600,38164.77,38245.02,38126.66,38126.66,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,411.10535,317.136802,386.28322599999996,114.07583780688121,50.598694333930204,50.45800508543464,NaN,NaN,50,NaN,NaN,NaN,NaN
1701265500,38126.67,38153.55,38094.32,38113.09,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,273.0826,213.9443224,404.4767575999999,110.15827796353278,49.64137315464264,50.41698494802408,NaN,NaN,50,NaN,NaN,NaN,NaN
1701266400,38113.1,38182.2,38066,38128.26,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,375.75012,286.21058800000003,372.6979799999999,110.58982953756595,50.76287870384952,51.21752987121238,NaN,NaN,50,NaN,NaN,NaN,NaN
1701267300,38128.25,38128.26,37991.37,38052.84,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,616.61228,189.04534800000005,581.1417640000001,112.46841314202548,45.354873086666046,51.379757068845144,NaN,NaN,50,NaN,NaN,NaN,NaN
1701268200,38052.84,38057.45,37885,37900,38450,37878.17,38000.541619999996,38096.60906,38231.560939999996,38315.04812,37878.17,680.79503,206.32045200000002,736.6177,116.75281220330918,36.79903581950811,50.64165267270572,NaN,NaN,50,NaN,NaN,NaN,NaN
1701269100,37900,37920.65,37782,37823.81,38450,37782,37924.952,38037.176,38194.824,38292.352,37782,913.68759,226.4237416,917.5473064000001,118.31689704593006,33.41506578943185,49.510406848898015,NaN,NaN,50,NaN,NaN,NaN,NaN
1701270000,37823.81,37890.27,37583.33,37608.24,38450,37583.33,37768.79738,37914.39794,38118.93206,38245.46588,37583.33,1448.9111,251.61027359999997,1362.6921744,131.78997582836328,26.101481670065624,47.75082023843303,NaN,NaN,50,26.101481670065624,NaN,NaN,NaN
1701270900,37608.25,37762.52,37570,37753.79,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,683.98541,392.63498759999993,1344.9615764000002,136.12783469776568,36.247461488111774,46.695465613998344,NaN,NaN,50,NaN,NaN,NaN,NaN
1701271800,37753.8,37887.83,37710,37804.28,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,856.88355,607.8978903999999,1225.8071816,139.10656079078254,39.35782314975394,46.032064048433305,NaN,NaN,50,NaN,NaN,NaN,NaN
1701272700,37804.28,37859.06,37777.85,37830.75,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,333.40981,674.0208359999999,1020.730148,134.97109216286944,40.98344860064484,45.012705955819044,NaN,NaN,50,NaN,NaN,40.98344860064484,NaN
1701273600,37830.74,37869.13,37710.19,37727.02,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,569.87021,660.2681408,896.9558912,136.6831570083784,36.81817886707851,43.595753173455144,NaN,NaN,50,NaN,NaN,NaN,NaN
1701274500,37727.02,37795.85,37655,37711.64,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,434.71861,654.47793,497.0691059999999,136.98078865063698,36.2302262633179,42.3394957282056,NaN,NaN,50,NaN,NaN,NaN,NaN
1701275400,37711.64,37766,37650,37747.17,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,369.95049,511.82931959999996,514.1037484000001,135.4821608898772,38.66690595678836,41.018252678741426,NaN,NaN,50,NaN,NaN,NaN,NaN
1701276300,37747.16,37823.06,37725.75,37762.36,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,254.98411,343.29747639999994,441.8758156,132.75557796917153,39.727262053745925,40.05033635268113,NaN,NaN,50,NaN,NaN,NaN,NaN
1701277200,37762.36,37762.36,37692.64,37732.77,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,233.90784,315.43692479999993,429.9355792,128.25303668565934,38.33684493275443,39.17448996688285,NaN,NaN,50,NaN,NaN,NaN,NaN
1701278100,37732.78,37732.78,37670,37706.87,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,169.2916,340.0437644,245.0972956,123.57639120811216,37.11246622261451,38.27956804316657,NaN,NaN,50,NaN,NaN,NaN,NaN
1701279000,37706.88,37791.1,37706.87,37791.1,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,169.1664,348.77743519999996,130.1427408,120.7659346932467,43.43903104164383,37.75643606729473,NaN,NaN,50,NaN,NaN,NaN,NaN
1701279900,37791.1,37870,37777,37777.01,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,246.67631,255.05835039999997,174.55215360000003,118.78265364372908,42.66579495175594,37.564359057658294,NaN,NaN,50,NaN,NaN,NaN,NaN
1701280800,37777,37785.91,37679.05,37679.06,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,283.40704,194.99908119999998,245.9805948,117.9310355263199,37.64862067424586,37.62504369013955,NaN,NaN,50,NaN,NaN,NaN,NaN
1701281700,37679.06,37772.64,37670,37772.63,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,210.0539,205.12428999999997,226.31381000000005,116.8388187030113,44.377555046165135,38.40807863704907,NaN,NaN,50,NaN,NaN,NaN,NaN
1701282600,37772.63,37815.93,37714.56,37788.3,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,184.20991,224.0382096,213.36721440000005,115.73390308136781,45.43948468231711,39.7893645664956,NaN,NaN,50,NaN,NaN,NaN,NaN
1701283500,37788.3,37862,37764.62,37862,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,174.67588,226.0216224,213.58759360000005,114.42291000412706,50.25030628418558,40.78956776621516,NaN,NaN,50,NaN,NaN,NaN,NaN
1701284400,37861.99,37932.77,37840.1,37893.14,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,294.15019,298.5166232,160.0821448,112.86913071811786,52.169341534601635,41.7046762222757,NaN,NaN,50,NaN,NaN,52.169341534601635,NaN
1701285300,37893.14,37912.2,37806.43,37827.91,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,217.8779,295.8954576,136.49165440000002,112.36204995253777,47.99310717143601,42.20536612018936,NaN,NaN,50,NaN,NaN,NaN,NaN
1701286200,37827.91,37847.99,37789.96,37836.79,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,163.56064,279.157884,134.63192400000003,108.48118924164214,48.59637961179271,43.04666617338324,NaN,NaN,50,NaN,NaN,NaN,NaN
1701287100,37836.8,37884.72,37820.97,37874.2,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,145.94522,253.70697800000002,144.77695400000002,105.28610429581056,51.16636726357014,44.113533387686964,NaN,NaN,50,NaN,NaN,NaN,NaN
1701288000,37874.19,37884.72,37825,37832.95,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,192.59801,213.93542240000002,191.71736160000003,102.03138256039561,48.29891852060906,44.801534285102726,NaN,NaN,50,NaN,NaN,NaN,NaN
1701288900,37832.96,37855.61,37764.86,37783.02,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,172.4114,138.4698252,218.4874428,101.22556952036736,45.010781339224856,45.178928519779795,NaN,NaN,50,NaN,NaN,NaN,NaN
1701289800,37783.02,37783.02,37631.1,37712.12,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,559.92441,152.1516856,341.6241864,104.84660026891243,40.76666696065473,45.35248723605839,NaN,NaN,50,NaN,NaN,NaN,NaN
1701290700,37712.11,37721.43,37642.01,37675,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,451.50522,147.45048160000002,461.50322239999997,103.03041453541856,38.70875790054258,45.4665080701961,NaN,NaN,50,38.70875790054258,NaN,NaN,NaN
1701291600,37672.89,37770.01,37580.85,37740,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,533.62215,298.689794,465.334682,109.18252778288891,44.03619444146676,45.509162598754884,NaN,NaN,50,NaN,NaN,NaN,NaN
1701292500,37740.01,37785,37740,37770.33,38450,37570,37758.32,37906.16,38113.84,38242.32,37570,168.22881,322.6820996,431.5946964,104.59806151268256,46.37828818448791,45.77434068680717,NaN,NaN,50,NaN,NaN,NaN,NaN
1701293400,37770.33,37783.86,37678.1,37699.33,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,153.93556,321.943066,424.943394,104.68105711891967,41.95217847768202,46.0817376727669,NaN,NaN,50,NaN,NaN,NaN,NaN
1701294300,37699.32,37740.09,37683.68,37739,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,114.31379,331.55395080000005,237.08826119999998,101.23312446756799,45.10451532464804,46.13366340694425,NaN,NaN,50,NaN,NaN,NaN,NaN
1701295200,37739,37794.42,37739,37781.77,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,90.54493,302.7259048,121.53219119999994,97.96075843417016,48.36055714122343,46.342311439723275,NaN,NaN,50,NaN,NaN,NaN,NaN
1701296100,37781.78,37815.68,37774.37,37815.68,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,103.54102,139.6134164,112.61222759999991,93.91427568887214,50.84971594640088,46.38512641559579,NaN,NaN,50,NaN,NaN,NaN,NaN
1701297000,37815.67,37835.52,37793,37831.17,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,166.89326,139.2394624,112.45196159999996,90.24325599680961,51.98820103619068,46.37218780856644,NaN,NaN,50,NaN,NaN,NaN,NaN
1701297900,37831.17,37831.18,37790.65,37790.65,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,89.57046,136.6648584,89.28052559999995,86.69230913989455,48.803594188075394,46.430079738326405,NaN,NaN,50,NaN,NaN,NaN,NaN
1701298800,37790.66,37820,37720.51,37820,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,147.48569,157.75184559999997,81.46229839999997,87.60642991561622,51.13835539040127,46.61164943679845,NaN,NaN,50,NaN,NaN,NaN,NaN
1701299700,37819.99,37858.16,37781.1,37845.85,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,223.94117,195.10279279999995,97.46984719999999,86.85311349307256,53.1642533555953,46.75435558622881,NaN,NaN,50,NaN,NaN,NaN,NaN
1701300600,37845.85,37865,37831.32,37865,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,173.49069,214.68870039999993,105.8638076,83.05503395785311,54.66389204285604,47.2089965521036,NaN,NaN,50,NaN,NaN,54.66389204285604,NaN
1701301500,37864.99,37865,37794.51,37854.64,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,140.41759,207.27551279999994,102.68672719999999,82.15753153229204,53.66283582508317,47.827000443950624,NaN,NaN,50,NaN,NaN,NaN,NaN
1701302400,37854.65,37854.65,37774.17,37776.53,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,202.89565,211.80852039999996,143.48379559999998,82.03770785141425,46.71644422701222,48.251984534404734,NaN,NaN,50,NaN,NaN,NaN,NaN
1701303300,37776.53,37865.21,37762.16,37770.24,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,258.67442,169.06064879999994,230.70715919999998,83.5385858620272,46.19784005606046,48.78691897408458,NaN,NaN,50,NaN,NaN,NaN,NaN
1701304200,37770.24,37844,37770.23,37818.52,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,214.84812,183.70244439999996,212.42814359999997,82.84082972902503,50.71992661484862,49.264328415040424,NaN,NaN,50,NaN,NaN,NaN,NaN
1701305100,37818.52,37843.85,37778.94,37778.94,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,97.81234,139.03754479999998,226.8217032,81.56005617695155,47.216251135291465,49.32418291152639,NaN,NaN,50,NaN,NaN,NaN,NaN
1701306000,37778.95,37783.02,37721.49,37727.66,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,160.88659,106.15608319999998,267.89076480000006,80.12933787859778,43.06545671208779,49.40370278541251,NaN,NaN,50,NaN,NaN,NaN,NaN
1701306900,37727.66,37788,37722.15,37776.99,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,140.83733,148.741696,200.48182400000002,79.10938517298355,47.81782091304466,49.597510327440844,NaN,NaN,50,NaN,NaN,NaN,NaN
1701307800,37777,37811.1,37763.96,37775.44,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,137.70856,143.9030616,156.93411440000003,76.82585766062755,47.683140638518196,49.54912343439047,NaN,NaN,50,NaN,NaN,NaN,NaN
1701308700,37775.43,37783.86,37699.93,37703.42,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,148.82312,72.5106632,201.91651280000002,77.33329639915418,41.79302143922918,48.9022166838782,NaN,NaN,50,NaN,NaN,NaN,NaN
1701309600,37703.43,37741.11,37686.84,37737.64,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,120.68029,102.38865080000001,181.18570520000003,75.68591808492917,45.25343254786045,48.42116179185462,NaN,NaN,50,NaN,NaN,NaN,NaN
1701310500,37737.64,37820,37704.52,37819.99,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,133.25387,143.92458040000002,128.59668760000002,78.52835250743445,52.562219231267264,48.68963500922547,NaN,NaN,50,NaN,NaN,NaN,NaN
1701311400,37820,37916,37795.48,37878.81,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,288.82438,197.19991840000003,134.5161696,81.52775589976032,56.98000680611996,49.10689582463395,NaN,NaN,50,NaN,NaN,NaN,NaN
1701312300,37878.81,37906,37871.96,37876.05,38450,37580.85,37766.848099999996,37912.8653,38117.9847,38244.8806,37580.85,206.70602,199.95981680000003,159.35525520000002,78.13577333549179,56.7131165462062,49.36038605253473,NaN,NaN,50,NaN,NaN,NaN,NaN
1701313200,37876.04,37876.05,37876.04,37876.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00281,194.00745400000002,105.779494,72.55536095438538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN